band,reporter_call,reporter_grid,latitude,longitude,spots_24h,spots_72h,spots_168h,active_days_24h,active_days_72h,active_days_168h,first_seen_168h,last_seen_168h
7,N5XXN,DM81RU,31.854,-102.542,26,2084,6396,2,4,7,2026-07-11 02:30:00,2026-07-17 16:52:00
7,N6CAV,DM76JG,36.271,-105.208,0,0,251,0,0,1,2026-07-13 02:48:00,2026-07-13 04:20:00
7,N6GN4,DN70LL,40.479,-105.042,5392,14688,32092,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,N6GN5,DN70LL,40.479,-105.042,6761,18490,41421,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,N6IO,EM85SM,35.521,-82.458,292,749,1540,2,4,8,2026-07-10 17:16:00,2026-07-17 16:58:00
7,N6RCD,CN82PE,42.188,-122.708,0,1674,5981,0,2,5,2026-07-11 20:10:00,2026-07-15 14:24:00
7,N6RY,DM33SP,33.646,-112.458,935,1920,3712,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,N7BUI,CN84IH,44.312,-123.292,2667,7798,16817,2,4,8,2026-07-10 17:08:00,2026-07-17 16:58:00
7,N7LEM,DM78PW,38.938,-104.708,597,1133,2885,2,3,7,2026-07-10 17:06:00,2026-07-17 16:46:00
7,N7QXB,DN40CQ,40.688,-111.792,4009,8468,22650,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,N7RCL,DM26MA,36.021,-114.958,1,4,5,1,3,4,2026-07-12 03:02:00,2026-07-17 02:44:00
7,N7SET,CN87US,47.771,-122.292,1100,2710,6511,2,4,8,2026-07-10 17:04:00,2026-07-17 16:44:00
7,N7TQK,CN85NL,45.479,-122.875,0,51,54,0,2,3,2026-07-14 08:44:00,2026-07-16 04:46:00
7,N7TUG,CN87TQ,47.688,-122.375,1,541,947,1,3,6,2026-07-11 01:46:00,2026-07-16 17:46:00
7,N7VVX,DN40BW,40.938,-111.875,1756,5226,11153,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
7,N8BTR,EN55WE,45.188,-88.125,749,2237,5077,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,N8GA,EN80EE,40.188,-83.625,7325,19257,42529,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,N8GA-1,EN80EE,40.188,-83.625,2430,17519,43597,2,4,8,2026-07-10 17:00:00,2026-07-17 16:52:00
7,N8HKU,EN82EE,42.188,-83.625,334,3669,11263,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,N8HRZ,EN91,41.479,-81.042,0,0,2639,0,0,2,2026-07-10 17:00:00,2026-07-11 01:58:00
7,N8MH,FM05PK,35.438,-78.708,1046,2917,6610,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,N8ZQX,EM79RH,39.312,-84.542,72,72,286,1,1,2,2026-07-11 01:24:00,2026-07-17 02:26:00
7,N9AWU,EM69SM,39.521,-86.458,6282,18323,41160,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,N9BC,EN54XL,44.479,-88.042,0,842,16277,0,2,6,2026-07-10 17:00:00,2026-07-15 00:40:00
7,N9EAT,EN41WT,41.812,-90.125,8247,15259,43496,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,N9JO,EN51XS,41.771,-88.042,0,0,18,0,0,1,2026-07-13 00:46:00,2026-07-13 00:46:00
7,N9QKX,EL87,27.479,-83.042,6,6,6,1,1,1,2026-07-16 22:22:00,2026-07-16 22:32:00
7,N9VW,CN87MG,47.271,-122.958,842,2376,3421,1,3,6,2026-07-11 04:06:00,2026-07-17 13:00:00
7,NA4BB,EM84,34.479,-83.042,0,0,136,0,0,1,2026-07-13 17:16:00,2026-07-13 21:14:00
7,NA4BB,EM84AC,34.104,-83.958,0,0,2,0,0,1,2026-07-13 17:22:00,2026-07-13 17:24:00
7,NA4BB,EM84SR,34.729,-82.458,193,254,254,2,2,2,2026-07-16 16:00:00,2026-07-17 14:28:00
7,NA4DQ,EM56,36.479,-89.042,0,0,15,0,0,1,2026-07-13 22:04:00,2026-07-13 22:40:00
7,NB3A,FM18CR,38.729,-77.792,8573,24200,44520,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,NC6X,CM87TR,37.729,-122.375,0,0,2859,0,0,1,2026-07-11 02:44:00,2026-07-11 13:06:00
7,ND7M,DM16XF,36.229,-116.042,1951,5421,12526,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,NF0G,EN34,44.479,-93.042,134,134,223,1,1,2,2026-07-10 17:00:00,2026-07-17 04:50:00
7,NF0G,EN34GV,44.896,-93.458,2,2,4,1,1,2,2026-07-10 17:26:00,2026-07-17 04:46:00
7,NF0G,EN34IW,44.938,-93.292,1,1,4,1,1,2,2026-07-10 17:00:00,2026-07-17 04:40:00
7,NH6V,BK29CW,19.938,-155.792,588,1306,2982,2,4,8,2026-07-10 17:02:00,2026-07-17 16:46:00
7,NI0L,DM79MO,39.604,-104.958,92,427,1781,2,4,8,2026-07-10 17:26:00,2026-07-17 06:04:00
7,NJ6N,DM13DM,33.521,-117.708,0,0,4,0,0,1,2026-07-13 07:52:00,2026-07-13 07:52:00
7,NL12894,JO33KH,53.312,6.875,3,3,9,1,1,2,2026-07-12 13:06:00,2026-07-17 05:28:00
7,NL3EHV,JO21RK,51.438,5.458,0,93,143,0,2,3,2026-07-13 10:56:00,2026-07-15 18:20:00
7,NL7M,BP42XC,62.104,-150.042,0,110,437,0,1,3,2026-07-13 14:40:00,2026-07-15 18:06:00
7,NM1Z,FN41QP,41.646,-70.625,29,95,349,2,4,8,2026-07-10 21:02:00,2026-07-17 06:08:00
7,NM5RF,DM65,35.479,-107.042,0,5,13,0,1,2,2026-07-14 14:06:00,2026-07-16 13:24:00
7,NN0V,EN42BA,42.021,-91.875,0,0,4823,0,0,2,2026-07-12 02:20:00,2026-07-13 17:42:00
7,NO9G,EN51VV,41.896,-88.208,144,508,1082,1,3,7,2026-07-11 02:24:00,2026-07-17 09:36:00
7,NOCALL,DN19RC,49.104,-116.542,0,543,543,0,1,1,2026-07-15 07:00:00,2026-07-15 14:06:00
7,NQ4Y,EM75UT,35.812,-84.292,133,369,1020,1,3,7,2026-07-10 22:02:00,2026-07-16 22:58:00
7,NX0M,EM29,39.479,-95.042,11,11,11,2,2,2,2026-07-16 20:32:00,2026-07-17 05:14:00
7,NX2GW,FN13,43.479,-77.042,0,0,769,0,0,2,2026-07-10 21:20:00,2026-07-11 01:50:00
7,NX2GW,FN13GB,43.062,-77.458,0,0,2,0,0,1,2026-07-11 00:14:00,2026-07-11 00:32:00
7,NY4Q,EM84AM,34.521,-83.958,6568,16929,41114,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OA6DXV/SDR,FH43GM,-16.479,-71.458,536,1544,3400,2,4,8,2026-07-10 17:28:00,2026-07-17 13:36:00
7,OE2AXL,IO86HA,56.021,-3.375,7,7,7,1,1,1,2026-07-17 11:06:00,2026-07-17 11:36:00
7,OE2WNL,JN67KK,47.438,12.875,993,2452,3399,2,4,5,2026-07-13 10:48:00,2026-07-17 16:54:00
7,OE3GBB,JN87AQ,47.688,16.042,9249,29873,63588,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OE3GBB/P,JN87AQ,47.688,16.042,10433,34127,72822,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OE3GBB/Q,JN87AQ,47.688,16.042,10527,34497,73576,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OE3ICA,JN88AH,48.312,16.042,0,6,6,0,1,1,2026-07-14 17:56:00,2026-07-14 17:56:00
7,OE3KFB,JN78WL,48.479,15.875,109,576,972,2,4,6,2026-07-11 06:24:00,2026-07-17 16:54:00
7,OE3MUC,JN78SK,48.438,15.542,0,390,1957,0,2,6,2026-07-10 17:00:00,2026-07-16 11:54:00
7,OE3PIW,JN88GE,48.188,16.542,0,0,65,0,0,2,2026-07-11 23:04:00,2026-07-12 19:26:00
7,OE5GEL,JN78LF,48.229,14.958,0,0,10,0,0,1,2026-07-11 21:54:00,2026-07-11 21:56:00
7,OE6BHD,JN76XQ,46.688,15.958,0,0,80,0,0,1,2026-07-12 13:08:00,2026-07-12 13:34:00
7,OE6PWD,JN77RB,47.062,15.458,2092,6462,15272,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OE9AZH,JN47TF,47.229,9.625,407,1138,3465,2,3,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,OE9BKJ,JN47UL,47.479,9.708,2508,6919,19616,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OE9GHV,JN47WK,47.438,9.875,0,892,62604,0,1,5,2026-07-10 17:00:00,2026-07-14 18:32:00
7,OE9TAV,JN47TK,47.438,9.625,9377,24511,62306,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OH2EBV,KP10WD,60.146,23.875,0,0,371,0,0,1,2026-07-12 18:44:00,2026-07-12 19:50:00
7,OH3FR,KP20,60.479,24.958,1138,3165,6689,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
7,OH3LMN/KIWI,KP11WM,61.521,23.875,3775,12127,27020,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OH3MZT,KP10,60.479,22.958,240,588,1469,2,4,8,2026-07-10 17:00:00,2026-07-17 16:46:00
7,OH6AH,KP12KR,62.729,22.875,0,3854,3866,0,3,4,2026-07-11 14:08:00,2026-07-16 06:16:00
7,OH6BA,KP21OT,61.812,25.208,0,190,190,0,1,1,2026-07-16 04:50:00,2026-07-16 05:18:00
7,OH6BG,KP03QA,63.021,21.375,8849,26875,60118,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OH6CAD,KP13NU,63.854,23.125,0,77,77,0,1,1,2026-07-16 12:00:00,2026-07-16 13:10:00
7,OK1HRA,JO60WA,50.021,13.875,3721,9966,23099,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OK1ZKQ/P,JN79TR,49.729,15.625,0,0,14,0,0,2,2026-07-10 17:38:00,2026-07-12 07:44:00
7,OK2IP,JN89EF,49.229,16.375,0,0,2626,0,0,2,2026-07-10 17:00:00,2026-07-11 02:36:00
7,OK2PYA,JN79UG,49.271,15.708,4003,11261,27442,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OM7ADJ,JN98MM,48.521,19.042,530,1360,3147,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,ON3GS,JO20BU,50.854,4.125,106,345,590,2,4,6,2026-07-12 19:42:00,2026-07-17 11:38:00
7,ON4ABC,JO10RX,50.979,3.458,34,34,34,1,1,1,2026-07-17 16:28:00,2026-07-17 16:46:00
7,ON4CDJ,JO11WC,51.104,3.875,0,0,26,0,0,1,2026-07-11 07:46:00,2026-07-11 07:48:00
7,ON4RST,JO20OS,50.771,5.208,0,90,520,0,1,3,2026-07-12 06:20:00,2026-07-15 19:32:00
7,ON4WVC,JO21OA,51.021,5.208,0,93,15883,0,1,5,2026-07-10 17:00:00,2026-07-15 08:14:00
7,ON5HB,JO21OC,51.104,5.208,905,15526,47305,1,3,7,2026-07-10 17:00:00,2026-07-16 19:48:00
7,ON5KQ,JO10OS,50.771,3.208,14564,44209,105756,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,ON7AN,JO20EK,50.438,4.375,0,0,184,0,0,1,2026-07-14 07:18:00,2026-07-14 12:58:00
7,ON8EC,JO20GW,50.938,4.542,1992,5603,11166,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,ONL12087,JO11LF,51.229,2.958,2750,7738,18411,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,OP8Y,JO20ER,50.729,4.375,439,518,518,1,1,1,2026-07-16 16:02:00,2026-07-16 21:06:00
7,OPENWEBRXNL,JO22JP,52.646,4.792,5,15,38,1,3,6,2026-07-10 21:02:00,2026-07-16 22:08:00
7,OZ1BFM,JO66BB,56.062,12.125,544,1543,3739,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,OZ1DEO,JO65FP,55.646,12.458,0,5,6,0,3,4,2026-07-12 00:42:00,2026-07-16 14:54:00
7,P29JW,QI30ON,-9.438,147.208,0,2282,2282,0,1,1,2026-07-15 02:46:00,2026-07-15 21:48:00
7,P43N,FK52BK,12.438,-69.875,0,418,418,0,2,2,2026-07-15 01:24:00,2026-07-16 04:10:00
7,PA0590SWL,JO20XV,50.896,5.958,245,618,1394,2,4,8,2026-07-10 17:02:00,2026-07-17 16:54:00
7,PA0GHH,JO22LJ,52.396,4.958,438,564,1593,2,3,7,2026-07-10 17:06:00,2026-07-17 16:46:00
7,PA0MLC,JN38PG,48.271,7.292,0,5242,14713,0,3,6,2026-07-11 18:30:00,2026-07-16 07:48:00
7,PA0RDT,JO11TM,51.521,3.625,3845,11414,26614,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PA0SLT/2,JO33KG,53.271,6.875,0,299,1605,0,1,1,2026-07-14 10:48:00,2026-07-14 17:44:00
7,PA0SLT/4,JO33KG,53.271,6.875,5156,15395,39322,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PA0SLT/5,JO33KG,53.271,6.875,6186,18560,44483,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PA0SLT/6,JO33KG,53.271,6.875,6427,19169,41938,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PA0SLT/J,JO21JO,51.604,4.792,3678,11710,28810,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PA11674SWL,JO21IT,51.812,4.708,7,194,1056,1,3,5,2026-07-12 01:34:00,2026-07-17 09:14:00
7,PA1APW,JO22FC,52.104,4.458,0,0,160,0,0,1,2026-07-11 19:24:00,2026-07-11 19:48:00
7,PA1JMS,JO21CX,51.979,4.208,3617,10198,25516,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PA1PA,JO22FB,52.062,4.458,0,58,85,0,1,1,2026-07-14 16:22:00,2026-07-14 18:06:00
7,PA2SQ,JO22TR,52.729,5.625,0,0,242,0,0,2,2026-07-12 07:58:00,2026-07-13 21:10:00
7,PA2W,JO22LF,52.229,4.958,0,748,3123,0,2,6,2026-07-10 19:30:00,2026-07-16 09:04:00
7,PA3ARI,JO32CF,52.229,6.208,0,1459,1459,0,3,3,2026-07-14 20:26:00,2026-07-16 04:00:00
7,PA3BAK,JO11SM,51.521,3.542,1724,1727,1727,2,2,2,2026-07-16 16:44:00,2026-07-17 16:46:00
7,PA3FNT/SDR,JO22VR,52.729,5.792,34,91,201,2,4,8,2026-07-10 19:46:00,2026-07-17 16:54:00
7,PA3HEA,JO22GB,52.062,4.542,449,1289,3229,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,PA5KT-15,JO11WL,51.479,3.875,7185,17842,29482,2,4,7,2026-07-11 00:34:00,2026-07-17 16:58:00
7,PA5UKW,JO33CI,53.354,6.208,25,872,1730,1,3,8,2026-07-10 18:10:00,2026-07-17 09:32:00
7,PA7EY/K,JO22OI,52.354,5.208,0,3,3,0,1,1,2026-07-16 12:48:00,2026-07-16 12:58:00
7,PC1CP,JO33JD,53.146,6.792,0,75,164,0,1,1,2026-07-14 04:00:00,2026-07-14 19:24:00
7,PC7A,JO33BG,53.271,6.125,0,0,8,0,0,1,2026-07-11 17:18:00,2026-07-11 17:20:00
7,PD0CHH,JO22WN,52.562,5.875,0,0,14379,0,0,5,2026-07-10 17:00:00,2026-07-14 10:18:00
7,PD0DH,JO21DW,51.938,4.292,2519,7199,18157,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PD0JEW,JO22PE,52.188,5.292,1257,1257,4820,2,2,6,2026-07-10 17:08:00,2026-07-17 16:46:00
7,PD0OHW,JO33LC,53.104,6.958,11149,34244,84815,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PD1EG-KI,JO22FC,52.104,4.458,939,1941,5438,2,4,8,2026-07-10 17:02:00,2026-07-17 16:54:00
7,PD1PET,JO21VT,51.812,5.792,142,504,746,1,2,6,2026-07-11 05:12:00,2026-07-16 21:18:00
7,PD1V,JO21PI,51.354,5.292,1012,2772,7240,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PD2BAS,JO22NF,52.229,5.125,624,1813,3353,1,3,7,2026-07-10 18:02:00,2026-07-16 22:58:00
7,PD2RPS,JO22VW,52.938,5.792,0,22,9187,0,1,4,2026-07-10 18:26:00,2026-07-15 18:30:00
7,PD4HS,JO32LF,52.229,6.958,0,0,625,0,0,3,2026-07-12 12:40:00,2026-07-14 15:06:00
7,PD4I,JO22NC,52.104,5.125,0,0,603,0,0,2,2026-07-10 17:06:00,2026-07-12 21:14:00
7,PD4I/1,JO22NC,52.104,5.125,0,0,49,0,0,1,2026-07-10 22:34:00,2026-07-10 22:46:00
7,PD4I/H,JO22NC,52.104,5.125,0,0,137,0,0,1,2026-07-12 12:22:00,2026-07-12 15:50:00
7,PD4I/M,JO22NC,52.104,5.125,0,0,19,0,0,1,2026-07-10 18:48:00,2026-07-10 18:48:00
7,PD4I/V,JO22NC,52.104,5.125,0,0,12,0,0,1,2026-07-12 12:42:00,2026-07-12 14:28:00
7,PD4PA,JO21HU,51.854,4.625,0,0,23,0,0,2,2026-07-11 07:40:00,2026-07-12 09:36:00
7,PD8XXX,JO21EM,51.521,4.375,217,339,339,2,3,3,2026-07-15 21:12:00,2026-07-17 01:40:00
7,PE0MJX,JO31AI,51.354,6.042,10988,33062,82277,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PE1GOA,JO22LI,52.354,4.958,262,642,1587,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,PE1KHX,JO11SL,51.479,3.542,4087,11923,29411,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PE1LUR,JO22FD,52.146,4.458,33,33,33,1,1,1,2026-07-16 20:54:00,2026-07-16 21:02:00
7,PE1NOD@HTC,JO21RK,51.438,5.458,0,0,184,0,0,1,2026-07-14 06:56:00,2026-07-14 11:18:00
7,PE1ORF,JO32HI,52.354,6.625,0,46,46,0,1,1,2026-07-16 14:08:00,2026-07-16 14:22:00
7,PE1RZM,JO33LH,53.312,6.958,3136,8552,21079,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PF1B,JO22JP,52.646,4.792,2346,6278,14381,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PH5HP,JO23WF,53.229,5.875,2521,7221,16615,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PH5V,JO22DC,52.104,4.292,0,0,86,0,0,1,2026-07-12 17:56:00,2026-07-12 18:50:00
7,PI4THT,JO32KF,52.229,6.875,6948,20489,52066,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,PI4UTR,JO22MC,52.104,5.042,16,16,710,1,1,3,2026-07-12 10:52:00,2026-07-16 22:04:00
7,PLANB/SWL,IO91EN,51.562,-1.625,4610,11404,14838,2,4,5,2026-07-13 16:02:00,2026-07-17 16:58:00
7,PP5ZX,GG43NO,-26.396,-50.875,401,899,3403,2,4,8,2026-07-10 20:04:00,2026-07-17 06:58:00
7,PT2FHC,GH64CG,-15.729,-47.792,179,978,2099,2,4,8,2026-07-10 18:36:00,2026-07-17 11:52:00
7,PT9MD,GG27OR,-22.271,-54.792,0,0,379,0,0,3,2026-07-11 01:12:00,2026-07-13 13:48:00
7,PU3HAG,GF49KX,-30.021,-51.125,182,602,1538,2,4,8,2026-07-10 17:00:00,2026-07-17 16:52:00
7,PU3VRW,GF37,-32.521,-53.042,0,33,33,0,1,1,2026-07-14 20:52:00,2026-07-14 22:34:00
7,PY2GN,GG56TV,-23.104,-48.375,962,2711,5890,2,4,8,2026-07-10 17:00:00,2026-07-17 16:56:00
7,PY2LGR,GG66TH,-23.688,-46.375,0,0,1,0,0,1,2026-07-13 00:24:00,2026-07-13 00:24:00
7,PY2PE,GG66PO,-23.396,-46.708,410,1061,2397,2,4,8,2026-07-10 17:26:00,2026-07-17 16:36:00
7,PY2SWL,GG76FX,-23.021,-45.542,199,674,1686,2,4,8,2026-07-10 17:26:00,2026-07-17 14:00:00
7,PY2UBK,GG67NA,-22.979,-46.875,0,24,24,0,1,1,2026-07-15 01:46:00,2026-07-15 01:58:00
7,R0IAI,QO59JN,59.562,150.792,2,4,6,1,2,4,2026-07-13 14:42:00,2026-07-17 16:24:00
7,R1BEK,KO49RR,59.729,29.458,0,0,3,0,0,1,2026-07-14 05:24:00,2026-07-14 05:58:00
7,R2BIY,KO85TO,55.604,37.625,0,0,2081,0,0,4,2026-07-10 19:06:00,2026-07-14 05:50:00
7,R3TKF,KO85PT,55.812,37.292,0,0,101,0,0,1,2026-07-11 16:38:00,2026-07-11 18:28:00
7,R6YY,LN04,44.479,40.958,0,85,216,0,2,3,2026-07-13 16:02:00,2026-07-16 15:18:00
7,RA0SCJ,OO22GE,52.188,104.542,27,70,202,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,RA0SMS,OO22CE,52.188,104.208,131,375,985,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,RAVEHEART,JO41BT,51.812,8.125,83,264,792,2,4,8,2026-07-10 20:32:00,2026-07-17 06:52:00
7,RECV01,OK03,13.479,100.958,0,1,51,0,1,3,2026-07-13 09:00:00,2026-07-15 04:52:00
7,RECV01,OK03FP,13.646,100.458,0,0,4,0,0,1,2026-07-14 04:08:00,2026-07-14 05:54:00
7,RU0LL,PN53XT,43.812,131.958,122,144,489,2,2,6,2026-07-10 17:00:00,2026-07-17 16:54:00
7,RX6ART,KN95RL,45.479,39.458,1329,3824,10384,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,S56MLZ,JN76GB,46.062,14.542,0,0,3,0,0,1,2026-07-14 01:32:00,2026-07-14 01:38:00
7,S57GD-2,JN76EE,46.188,14.375,0,0,12,0,0,2,2026-07-11 17:32:00,2026-07-13 03:30:00
7,S57MK,JN75CW,45.938,14.208,1858,2398,2398,2,2,2,2026-07-16 11:06:00,2026-07-17 16:52:00
7,SA0BDK,JO89XF,59.229,17.958,0,0,281,0,0,2,2026-07-10 18:54:00,2026-07-11 11:44:00
7,SA0BKW,JO99KO,59.604,18.875,384,972,2285,2,3,3,2026-07-14 10:30:00,2026-07-17 08:04:00
7,SA0GUS,JO89WJ,59.396,17.875,1833,4871,11165,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,SA1CKE,JO97HN,57.562,18.625,0,0,1142,0,0,2,2026-07-11 13:06:00,2026-07-12 10:26:00
7,SA2KLM,KP05SH,65.312,21.542,6,14,33,2,4,8,2026-07-10 19:16:00,2026-07-17 04:16:00
7,SA2LLL,KP06NA,66.021,21.125,0,0,127,0,0,3,2026-07-11 19:50:00,2026-07-13 19:32:00
7,SA4BNA,JO69GO,59.604,12.542,6397,20365,49245,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,SA5CHW,JO78TN,58.562,15.625,992,2410,6947,2,4,8,2026-07-10 21:04:00,2026-07-17 04:56:00
7,SA5JBN,JO89LW,59.938,16.958,0,1295,4369,0,2,6,2026-07-10 17:06:00,2026-07-15 19:56:00
7,SA6BSS/HL,JO68SC,58.104,13.542,8329,24627,60164,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,SA7TOW,JO66,56.479,12.958,0,309,4122,0,2,6,2026-07-10 17:06:00,2026-07-15 00:06:00
7,SDR/JN69BA,JN69BA,49.021,12.125,208,573,1424,2,4,8,2026-07-10 17:06:00,2026-07-17 16:26:00
7,SDR1,DO21XA,51.021,-114.042,130,130,130,2,2,2,2026-07-16 23:04:00,2026-07-17 03:08:00
7,SK7OL,JO66LJ,56.396,12.958,992,2625,6086,2,4,8,2026-07-10 17:02:00,2026-07-17 16:58:00
7,SM5MEK,JO89TT,59.812,17.625,0,0,17,0,0,1,2026-07-11 13:06:00,2026-07-11 15:06:00
7,SM7IUN,JO65MR,55.729,13.042,3877,10566,26496,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,SP3GJ,JO81XK,51.438,17.958,102,102,102,1,1,1,2026-07-16 18:54:00,2026-07-16 22:18:00
7,SP5DQZ,KO02OE,52.188,21.208,4936,14587,34000,2,4,8,2026-07-10 21:58:00,2026-07-17 16:58:00
7,SP5FLS/1,KO02MC,52.104,21.042,103,241,556,2,4,8,2026-07-10 17:16:00,2026-07-17 16:52:00
7,SP5IP/P,KO12LH,52.312,22.958,0,0,1147,0,0,2,2026-07-11 21:22:00,2026-07-12 12:46:00
7,SP8LLM,KO10FD,50.146,22.458,0,0,3,0,0,1,2026-07-12 15:48:00,2026-07-12 15:50:00
7,SP8MK,KO11KH,51.312,22.875,100,100,100,1,1,1,2026-07-17 15:50:00,2026-07-17 16:54:00
7,SPACEPL,KN23MI,43.354,25.042,1,7,9,1,3,4,2026-07-11 20:34:00,2026-07-16 23:30:00
7,SQ7IQO,JO91TT,51.812,19.625,1653,3615,6583,2,4,8,2026-07-10 17:02:00,2026-07-17 15:58:00
7,SQ9JXN,JN99MT,49.812,19.042,0,0,13,0,0,1,2026-07-10 20:24:00,2026-07-10 20:42:00
7,SV1BTL,KM18VA,38.021,23.792,3199,9408,24353,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,SV1DAR,KM17VX,37.979,23.792,0,10,10,0,1,1,2026-07-15 04:24:00,2026-07-15 05:26:00
7,SV1SLB,KM17,37.479,22.958,8,8,8,1,1,1,2026-07-17 15:26:00,2026-07-17 16:06:00
7,SV3DVO,KM08UF,38.229,21.708,0,8,124,0,1,3,2026-07-11 16:50:00,2026-07-14 19:08:00
7,SV8FET,KM27LL,37.479,24.958,0,0,1331,0,0,3,2026-07-10 22:08:00,2026-07-12 20:20:00
7,SWL-JO20IT,JO20IT,50.812,4.708,482,1418,3195,2,4,7,2026-07-11 16:16:00,2026-07-17 16:28:00
7,SWL-SP-ORO,KO01LH,51.312,20.958,650,1762,4142,2,4,8,2026-07-10 17:06:00,2026-07-17 07:54:00
7,SWL-TALO,JN35SC,45.104,7.542,3347,5391,10951,2,3,7,2026-07-10 21:16:00,2026-07-17 16:58:00
7,SWL/HU1UB,JO21JN,51.562,4.792,5888,16515,41998,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,SWL/TOMATK,OF88AC,-31.896,116.042,319,761,761,1,2,2,2026-07-16 10:46:00,2026-07-17 12:24:00
7,SWL123,IO94GX,54.979,-1.458,56,56,56,1,1,1,2026-07-16 20:34:00,2026-07-16 21:26:00
7,SWLCBR,QF44NN,-35.438,149.125,43,43,43,1,1,1,2026-07-17 05:02:00,2026-07-17 16:54:00
7,SWLDM63ID,DM63ID,33.146,-107.292,385,1321,3117,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,SWLJO22,JO22UA,52.021,5.708,30,101,212,1,3,7,2026-07-10 18:52:00,2026-07-16 20:34:00
7,SWLMET0W-1,JO31IX,51.979,6.708,1869,4907,12627,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,SWLNJ99XR,OJ09AR,9.729,100.042,36,51,52,1,3,4,2026-07-12 14:06:00,2026-07-17 12:58:00
7,SWLWESTLEX,EM78,38.479,-85.042,210,609,1060,2,4,8,2026-07-10 18:46:00,2026-07-17 14:50:00
7,SWLWESTLEX,EM78RX,38.979,-84.542,0,0,1,0,0,1,2026-07-12 18:14:00,2026-07-12 18:14:00
7,SWLWESTLEX,EM78SB,38.062,-84.458,7,28,28,1,3,3,2026-07-15 23:02:00,2026-07-17 16:46:00
